GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 8.01, block group 3",Births_total,Total births,17,2,11,25,8
"DC Tract 8.01, block group 3",Births_total,Total births,17,5,16,34,4
"DC Tract 8.01, block group 3",Births_total,Total births,17,3,9,23,8
"DC Tract 8.01, block group 3",Births_total,Total births,17,2,2,11,5
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,1,14,7
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,3,9,4
"DC Tract 8.01, block group 3",Births_total,Total births,17,3,12,19,3
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,1,1,0
"DC Tract 8.01, block group 3",Births_total,Total births,17,2,7,164,109
"DC Tract 8.01, block group 3",Births_total,Total births,17,5,7,16,2
"DC Tract 8.01, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 8.01, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 8.01, block group 3",Births_total,Total births,17,4,19,38,7
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,9,20,13
"DC Tract 8.01, block group 3",Births_total,Total births,17,0,3,13,5
"DC Tract 8.01, block group 3",Births_total,Total births,17,2,9,14,8
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,11,18,10
"DC Tract 8.01, block group 3",Births_total,Total births,17,0,4,16,9
"DC Tract 8.01, block group 3",Births_total,Total births,17,6,14,35,11
"DC Tract 8.01, block group 3",Births_total,Total births,17,7,29,59,26
"DC Tract 8.01, block group 3",Births_total,Total births,17,1,1,2,0
"DC Tract 8.01, block group 3",Births_total,Total births,17,0,0,8,2
"DC Tract 8.01, block group 4",Births_total,Total births,8,8,18,337,12
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,5,1
"DC Tract 8.01, block group 4",Births_total,Total births,8,4,13,36,10
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,6,21,2
"DC Tract 8.01, block group 4",Births_total,Total births,8,9,19,169,21
"DC Tract 8.01, block group 4",Births_total,Total births,8,3,8,15,1
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,2,0,13,5
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,6,12,69,13
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,0,0,0
"DC Tract 8.01, block group 4",Births_total,Total births,8,0,10,7,5
"DC Tract 8.02, block group 1",Births_total,Total births,22,3,8,25,9
"DC Tract 8.02, block group 1",Births_total,Total births,22,3,10,53,8
"DC Tract 8.02, block group 1",Births_total,Total births,22,2,4,10,4
"DC Tract 8.02, block group 1",Births_total,Total births,22,8,8,90,13
"DC Tract 8.02, block group 1",Births_total,Total births,22,11,8,43,6
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,15,23,299,61
"DC Tract 8.02, block group 1",Births_total,Total births,22,2,6,34,5
"DC Tract 8.02, block group 1",Births_total,Total births,22,1,8,32,6
"DC Tract 8.02, block group 1",Births_total,Total births,22,2,0,12,6
"DC Tract 8.02, block group 1",Births_total,Total births,22,4,10,28,3
"DC Tract 8.02, block group 1",Births_total,Total births,22,7,6,65,13
"DC Tract 8.02, block group 1",Births_total,Total births,22,6,8,183,16
"DC Tract 8.02, block group 1",Births_total,Total births,22,7,11,211,9
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,5,4,13,4
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,6,14,12
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,1,5,16,2
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,2,4,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,1,0,3,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,11,11,149,11
"DC Tract 8.02, block group 2",Births_total,Total births,15,2,2,15,3
"DC Tract 8.02, block group 2",Births_total,Total births,15,8,3,79,13
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,6,9,54,7
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,3,18,63,22
"DC Tract 8.02, block group 2",Births_total,Total births,15,3,13,57,1
"DC Tract 8.02, block group 2",Births_total,Total births,15,7,13,87,13
"DC Tract 8.02, block group 2",Births_total,Total births,15,1,2,14,0
"DC Tract 8.02, block group 2",Births_total,Total births,15,3,6,43,4
"DC Tract 8.02, block group 2",Births_total,Total births,15,2,8,31,2
"DC Tract 8.02, block group 2",Births_total,Total births,15,4,7,50,13
"DC Tract 8.02, block group 2",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 1",Births_total,Total births,8,2,1,10,5
"DC Tract 9.01, block group 1",Births_total,Total births,8,3,7,21,6
"DC Tract 9.01, block group 1",Births_total,Total births,8,0,8,18,7
"DC Tract 9.01, block group 1",Births_total,Total births,8,8,16,47,16
"DC Tract 9.01, block group 1",Births_total,Total births,8,5,21,53,26
"DC Tract 9.01, block group 1",Births_total,Total births,8,0,7,10,4
"DC Tract 9.01, block group 1",Births_total,Total births,8,6,9,20,6
"DC Tract 9.01, block group 1",Births_total,Total births,8,0,11,22,3
"DC Tract 9.01, block group 1",Births_total,Total births,8,2,11,30,21
"DC Tract 9.01, block group 1",Births_total,Total births,8,12,27,77,33
"DC Tract 9.01, block group 1",Births_total,Total births,8,14,22,71,20
"DC Tract 9.01, block group 1",Births_total,Total births,8,5,17,34,7
"DC Tract 9.01, block group 1",Births_total,Total births,8,7,32,55,10
"DC Tract 9.01, block group 1",Births_total,Total births,8,11,20,49,6
"DC Tract 9.01, block group 1",Births_total,Total births,8,6,3,25,10
"DC Tract 9.01, block group 1",Births_total,Total births,8,3,4,7,8
"DC Tract 9.01, block group 1",Births_total,Total births,8,16,21,108,36
"DC Tract 9.01, block group 1",Births_total,Total births,8,7,8,50,24
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,2,1,10,1
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,14,32,86,33
"DC Tract 9.01, block group 2",Births_total,Total births,10,1,4,18,17
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 9.01, block group 2",Births_total,Total births,10,7,36,108,25
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,1,16,5
"DC Tract 9.01, block group 2",Births_total,Total births,10,4,21,59,18
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,14,36,9
"DC Tract 9.01, block group 2",Births_total,Total births,10,6,8,18,9
"DC Tract 9.01, block group 2",Births_total,Total births,10,1,15,23,5
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,6,19,5
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,9,20,6
"DC Tract 9.01, block group 2",Births_total,Total births,10,5,17,37,9
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,2,2,1
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,7,22,13
"DC Tract 9.01, block group 2",Births_total,Total births,10,5,13,39,13
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,17,60,16
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,20,38,15
"DC Tract 9.01, block group 2",Births_total,Total births,10,2,7,24,11
"DC Tract 9.01, block group 2",Births_total,Total births,10,0,0,5,124
"DC Tract 9.01, block group 2",Births_total,Total births,10,9,25,60,33
"DC Tract 9.01, block group 2",Births_total,Total births,10,3,11,25,15
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,7,18,20
"DC Tract 9.01, block group 3",Births_total,Total births,15,1,10,13,10
"DC Tract 9.01, block group 3",Births_total,Total births,15,4,5,9,4
"DC Tract 9.01, block group 3",Births_total,Total births,15,4,8,21,8
"DC Tract 9.01, block group 3",Births_total,Total births,15,3,6,23,13
"DC Tract 9.01, block group 3",Births_total,Total births,15,2,7,19,15
"DC Tract 9.01, block group 3",Births_total,Total births,15,2,5,41,1
"DC Tract 9.01, block group 3",Births_total,Total births,15,1,3,15,3
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,10,25,2471,29
"DC Tract 9.01, block group 3",Births_total,Total births,15,6,26,41,13
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,1,8,11
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,5,24,7
"DC Tract 9.01, block group 3",Births_total,Total births,15,1,7,27,2
"DC Tract 9.01, block group 3",Births_total,Total births,15,2,10,33,12
"DC Tract 9.01, block group 3",Births_total,Total births,15,6,13,25,9
"DC Tract 9.01, block group 3",Births_total,Total births,15,3,7,32,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,2,8,17,15
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,0,0,0
"DC Tract 9.01, block group 3",Births_total,Total births,15,1,6,29,13
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,11,19,8
"DC Tract 9.01, block group 3",Births_total,Total births,15,1,3,4,3
"DC Tract 9.01, block group 3",Births_total,Total births,15,3,13,31,11
"DC Tract 9.01, block group 3",Births_total,Total births,15,0,1,11,3
"DC Tract 9.02, block group 1",Births_total,Total births,8,6,20,68,42
"DC Tract 9.02, block group 1",Births_total,Total births,8,6,11,57,26
"DC Tract 9.02, block group 1",Births_total,Total births,8,16,33,87,24
"DC Tract 9.02, block group 1",Births_total,Total births,8,3,12,27,13
"DC Tract 9.02, block group 1",Births_total,Total births,8,1,1,11,4
"DC Tract 9.02, block group 1",Births_total,Total births,8,0,6,9,8
"DC Tract 9.02, block group 1",Births_total,Total births,8,6,8,25,5
"DC Tract 9.02, block group 1",Births_total,Total births,8,7,14,87,12
"DC Tract 9.02, block group 1",Births_total,Total births,8,1,3,11,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,2,6,22,12
"DC Tract 9.02, block group 2",Births_total,Total births,17,3,10,32,5
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,4,22,35,9
"DC Tract 9.02, block group 2",Births_total,Total births,17,1,11,23,5
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,12,20,9
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,8,25,5
"DC Tract 9.02, block group 2",Births_total,Total births,17,3,6,27,2
"DC Tract 9.02, block group 2",Births_total,Total births,17,17,32,98,17
"DC Tract 9.02, block group 2",Births_total,Total births,17,7,11,69,11
"DC Tract 9.02, block group 2",Births_total,Total births,17,2,4,22,6
"DC Tract 9.02, block group 2",Births_total,Total births,17,3,26,33,7
"DC Tract 9.02, block group 2",Births_total,Total births,17,11,17,36,1
"DC Tract 9.02, block group 2",Births_total,Total births,17,6,3,36,8
"DC Tract 9.02, block group 2",Births_total,Total births,17,1,8,21,8
"DC Tract 9.02, block group 2",Births_total,Total births,17,4,21,41,13
"DC Tract 9.02, block group 2",Births_total,Total births,17,1,4,17,9
"DC Tract 9.02, block group 2",Births_total,Total births,17,8,4,35,16
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,6,25,10
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,7,23,9
"DC Tract 9.02, block group 2",Births_total,Total births,17,2,8,13,1
"DC Tract 9.02, block group 2",Births_total,Total births,17,3,12,37,2
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 9.02, block group 2",Births_total,Total births,17,0,3,15,2
"DC Tract 10.01, block group 1",Births_total,Total births,13,0,0,0,0
"DC Tract 10.01, block group 1",Births_total,Total births,13,0,0,0,0
"DC Tract 10.01, block group 1",Births_total,Total births,13,3,8,43,5
"DC Tract 10.01, block group 1",Births_total,Total births,13,0,0,47,1
"DC Tract 10.01, block group 1",Births_total,Total births,13,3,3,11,2
"DC Tract 10.01, block group 1",Births_total,Total births,13,5,5,25,2
"DC Tract 10.01, block group 1",Births_total,Total births,13,9,9,41,7
"DC Tract 10.01, block group 1",Births_total,Total births,13,7,17,33,4
"DC Tract 10.01, block group 1",Births_total,Total births,13,1,7,37,5
"DC Tract 10.01, block group 1",Births_total,Total births,13,2,5,11,2
"DC Tract 10.01, block group 1",Births_total,Total births,13,4,7,57,7
"DC Tract 10.01, block group 1",Births_total,Total births,13,2,13,37,6
"DC Tract 10.01, block group 1",Births_total,Total births,13,2,1,22,6
"DC Tract 10.01, block group 1",Births_total,Total births,13,7,7,56,2
"DC Tract 10.01, block group 2",Births_total,Total births,20,4,3,40,2
"DC Tract 10.01, block group 2",Births_total,Total births,20,2,8,36,7
"DC Tract 10.01, block group 2",Births_total,Total births,20,4,2,31,9
"DC Tract 10.01, block group 2",Births_total,Total births,20,9,10,34,8
"DC Tract 10.01, block group 2",Births_total,Total births,20,3,0,11,2
"DC Tract 10.01, block group 2",Births_total,Total births,20,6,16,45,12
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 10.01, block group 2",Births_total,Total births,20,4,1,40,3
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,2,15,11
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,2,11,1
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 10.01, block group 2",Births_total,Total births,20,2,3,58,9
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,13,4
"DC Tract 10.01, block group 2",Births_total,Total births,20,6,8,81,8
"DC Tract 10.01, block group 2",Births_total,Total births,20,5,9,56,7
"DC Tract 10.01, block group 2",Births_total,Total births,20,5,11,58,3
"DC Tract 10.01, block group 2",Births_total,Total births,20,2,0,9,1
"DC Tract 10.01, block group 2",Births_total,Total births,20,4,3,43,5
"DC Tract 10.01, block group 2",Births_total,Total births,20,8,3,33,7
"DC Tract 10.01, block group 2",Births_total,Total births,20,5,15,54,7
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 10.01, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 10.01, block group 2",Births_total,Total births,20,2,6,194,14
"DC Tract 10.01, block group 2",Births_total,Total births,20,8,9,43,4
"DC Tract 10.01, block group 2",Births_total,Total births,20,7,10,37,14
"DC Tract 10.01, block group 2",Births_total,Total births,20,3,10,42,3
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,2,11,1
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,16,48,8
"DC Tract 10.01, block group 2",Births_total,Total births,20,9,7,36,5
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,3,18,115
"DC Tract 10.01, block group 2",Births_total,Total births,20,1,4,10,1
"DC Tract 10.01, block group 2",Births_total,Total births,20,2,1,9,0
"DC Tract 10.01, block group 3",Births_total,Total births,6,5,7,24,5
"DC Tract 10.01, block group 3",Births_total,Total births,6,2,13,36,13
